ENGLISH	NMT	HINDI	SCORE
Exchange of knowledge, technology, institutional cooperation including capacity building, modernization of rolling stock, signaling, communication system, operations in railways; development of inter-modal transport, exchange of construction and maintenance	ज्ञान, प्रौद्योगिकी, संस्थागत सहयोग सहित क्षमता निर्माण, रोलिंग स्टॉक का आधुनिकीकरण, संकेतन, संचार प्रणाली, रेलवे में संचालन, अंतर मॉडल परिवहन का विकास, निर्माण और रखरखाव	ज्ञान, प्रौद्योगिकी, क्षमता निर्माण, रोलिंग स्टॉक का आधुनिकीकरण, सिग्नलिंग, संचार प्रणाली, रेलवे में संचालन सहित संस्थागत सहयोग; अंतर-मॉडल परिवहन का विकास, पटरियों, पुलों, सुरंग, ओवरहेड विद्युतीकरण आदि के लिए निर्माण और रखरखाव प्रौद्योगिकियों का आदान-प्रदान।	0.7213357077339458
MOU between India and Indonesia on Health Cooperation	स्वास्थ्य सहयोग पर भारत और इंडोनेशिया के बीच समझौता ज्ञापन	स्वास्थ्य सहयोग पर भारत और इंडोनेशिया के बीच समझौता ज्ञापन	0.9999999999999998
Minster of Health and Family Welfare of India and Minister of Health of Indonesia	भारत के स्वास्थ्य एवं परिवार कल्याण मंत्री तथा इंडोनेशिया के स्वास्थ्य मंत्री	भारत के स्वास्थ्य और परिवार कल्याण मंत्री और इंडोनेशिया के स्वास्थ्य मंत्री	0.8432740427115678
Research and development - Active Pharmaceutical Ingredients (API) and IT-based medical equipment, Exchange of health and medical experts, Training in the mutually agreed identified areas	अनुसंधान और विकास - सक्रिय भेषज संघटक ( एपीआई ) और आईटी आधारित चिकित्सा उपकरण, स्वास्थ्य और चिकित्सा विशेषज्ञों का आदान प्रदान, परस्पर सहमति प्राप्त क्षेत्रों में प्रशिक्षण	अनुसंधान और विकास - सक्रिय औषधि सामग्री (एपीआई) और आईटी-आधारित चिकित्सा उपकरण, स्वास्थ्य और चिकित्सा विशेषज्ञों का आदान-प्रदान, पारस्परिक रूप से सहमत क्षेत्रों में प्रशिक्षण	0.6963106238227914
MoU between Indian and Indonesia on Pharmaceutical, Biological and Cosmetics Regulatory Functions	भैषज, जैविक और सौंदर्य प्रसाधन विनियामक कार्यों पर भारतीय और इंडोनेशिया के बीच समझौता ज्ञापन	फार्मास्युटिकल, जैविक और प्रसाधन सामग्री नियामक कार्यों पर भारतीय और इंडोनेशिया के बीच समझौता ज्ञापन	0.8235294117647058
Government of India and National Agency for Drug and Food Control,	भारत सरकार और दवा और खाद्य नियंत्रण के लिए राष्ट्रीय एजेंसी,	भारत सरकार और इंडोनेशिया की राष्ट्रीय दवा और खाद्य नियंत्रण एजेंसी	0.7692307692307694
MOU between India and Indonesia on Policy dialogue between Governments and Interaction between Think Tanks	सरकारों और विचारक टैंकों के बीच परस्पर संवाद पर भारत और इंडोनेशिया के बीच समझौता ज्ञापन	सरकारों के बीच नीति वार्ता और चिंतकों की आपसी बातचीत पर भारत और इंडोनेशिया के बीच समझौता ज्ञापन	0.7833494518006403
Joint Secretary (PP&R), Ministry of External Affairs of India and Director, Policy Analysis & Development Agency of MOFA, Indonesia	संयुक्त सचिव ( पी. पी. और आर ), विदेश मंत्रालय और निदेशक, मोफा, इंडोनेशिया की नीति विश्लेषण और विकास एजेंसी	संयुक्त सचिव (पीपी और आर), भारत के विदेश मंत्रालय और निदेशक, नीति विश्लेषण और एमओएफए, इंडोनेशिया की विकास एजेंसी	0.7559289460184545
Establishing Joint Secretary / Director General level Policy Dialogue Forum; exchange of information, experiences and best practices on regional studies, security and economic issues; establish joint studies in areas of mutual interest.	संयुक्त सचिव / महानिदेशक स्तरीय नीति संवाद मंच की स्थापना; क्षेत्रीय अध्ययन, सुरक्षा और आर्थिक मुद्दों पर सूचना, अनुभवों और सर्वोत्तम प्रथाओं का आदान प्रदान; आपसी हित के क्षेत्रों में संयुक्त अध्ययन की स्थापना।	संयुक्त सचिव/महानिदेशक स्तर नीति वार्ता मंच की स्थापना; क्षेत्रीय अध्ययन, सुरक्षा और आर्थिक मुद्दों पर जानकारी, अनुभव और सर्वोत्तम प्रथाओं का आदान-प्रदान; पारस्परिक हित के क्षेत्रों में संयुक्त अध्ययन स्थापित करना।	0.7216053531635458
MOU between Lal Bahadur Shastri National Academy of Administration of India and National Institute of Public Administration of Indonesia (NIPA)	लाल बहादुर शास्त्री राष्ट्रीय प्रशासन अकादमी और भारतीय राष्ट्रीय लोक प्रशासन संस्थान ( एनआईपीए ) के बीच समझौता ज्ञापन	भारत की लाल बहादुर शास्त्री राष्ट्रीय प्रशासन अकादमी और इंडोनेशिया के लोक प्रशासन संस्थान (एनआईपीए) के बीच समझौता ज्ञापन	0.7826086956521741
Ambassador of India to Indonesia from the Indian side and Chairman, NIPA from the Indonesian side	भारत के राजदूत इंडोनेशिया में भारत की ओर से इंडोनेशिया और इंडोनेशियाई ओर से नीपीए के अध्यक्ष।	इंडोनेशिया में भारत के राजदूत और भारत में इंडोनेशिया के राजदूत	0.7139328934618736
Ambassador of India to Indonesia and Ambassador of Indonesia to India	भारत में इंडोनेशिया और इंडोनेशिया के राजदूत के लिए भारत के राजदूत	इंडोनेशिया में भारत के राजदूत और भारत में इंडोनेशिया के राजदूत	0.9354143466934854
Plan of Activities to celebrate 70 years of diplomatic relations between India and Indonesia in the year 2019-20	वर्ष 2019 - 2001 में भारत और इंडोनेशिया के बीच 70 वर्षों के राजनयिक संबंधों को मनाने की योजना	वर्ष 2019-20 में भारत और इंडोनेशिया के बीच 70 वर्षों के राजनयिक संबंधों का जश्न मनाने के लिए गतिविधियों की योजना बनाना	0.7835467939002064
MOU between Kite Museum Ahmedabad and LayangLayang Gujarat	चील संग्रहालय अहमदाबाद और लायांगलायांग गुजरात के बीच समझौता ज्ञापन	पतंग संग्रहालय अहमदाबाद और लयांगलयांग के बीच समझौता ज्ञापन	0.7378647873726218
Organization / participation in Annual Kite Festivals, kite exhibitions, kite designing workshops, seminars etc., promoting and popularizing the art of kite designing, kite making and kite flying.	वार्षिक पतंग उत्सवों, पतंग प्रदर्शनियों, पतंग डिजाइन कार्यशालाओं, संगोष्ठियों आदि में संगठन / भागीदारी। पतंगों के डिजाइन, पतंग बनाने और उड़ने की कला को बढ़ावा देना और लोकप्रिय बनाना।	वार्षिक पतंग उत्सवों, पतंग प्रदर्शनियों, पतंग डिजाइनिंग कार्यशालाओं, संगोष्ठियों आदि का आयोजन/भागीदारी, पतंग डिजाइन, पतंग बनाने और पतंग उड़ाने की कला को बढ़ावा देना और लोकप्रिय बनाना।	0.8537057803025783
MOU between Archaeological Survey of India and PT Taman Wisata Candi Borobudur, Prambanan&Ratu Boko concerning World Cultural Heritage ofPrambanan Temple and Taj Mahal	विश्व सांस्कृतिक विरासत ऑफप्राम्बानान मंदिर और ताजमहल से संबंधित भारतीय पुरातत्व सर्वेक्षण और पं. तमन विसाता काण्डी बोरोबुदुर, प्राम्बानान और रातू बोको के बीच समझौता ज्ञापन	ताजमहल और प्रंबानन मंदिर की विश्व सांस्कृतिक विरासत के संबंध में भारतीय पुरातत्व सर्वेक्षण और पीटी तामन विसाता कैंडी बोरोबुदुर, प्रंबानन रतु बोको के बीच समझौता ज्ञापन	0.67700320038633
Joint promotion and organizing events, exchange of experts, implementation of technical guidance etc.	संयुक्त संवर्धन और आयोजन कार्यक्रम, विशेषज्ञों का आदान - प्रदान, तकनीकी मार्गदर्शन आदि का कार्यान्वयन	संयुक्त रूप से कार्यक्रमों का प्रचार और आयोजन, विशेषज्ञों का आदान-प्रदान, तकनीकी मार्गदर्शन आदि का कार्यान्वयन	0.6722139969935249
To discuss possibilities for collaboration and use of products and related technical discussions, exchange of data of the project.	उत्पादों और संबंधित तकनीकी चर्चाओं, परियोजना के आंकड़ों के आदान - प्रदान की संभावनाओं पर चर्चा करना।	सहयोग और उत्पादों और संबंधित तकनीकी चर्चाओं के उपयोग की संभावनाओं पर चर्चा करना, परियोजना के आंकड़ों का आदान-प्रदान।	0.7175473098524098
MOU between Confederation of Indian Industry and KADIN	भारतीय उद्योग परिसंघ तथा कादीन के बीच समझौता ज्ञापन	भारतीय उद्योग परिसंघ और केडीआईएन के बीच समझौता ज्ञापन	0.7777777777777778
To promote economic, trade and technological cooperation, exchange of information / visits on economic and commercial cooperation, support activities for trade promotion, suggest and recommend possible partners etc.	आर्थिक, व्यापार और प्रौद्योगिकीय सहयोग को बढ़ावा देना, सूचना का आदान - प्रदान / आर्थिक और वाणिज्यिक सहयोग पर दौरे, व्यापार संवर्धन के लिए गतिविधियों का समर्थन करना, सुझाव देना और संभावित साझीदारों की सिफारिश करना आदि।	आर्थिक, व्यापार और तकनीकी सहयोग को बढ़ावा देने, आर्थिक और वाणिज्यिक सहयोग पर जानकारी/यात्राओं का आदान-प्रदान, व्यापार संवर्धन के लिए समर्थन गतिविधियों, संभावित भागीदारों आदि का सुझाव देना और अनुशंसा करना आदि।	0.7753148860571064
MOU between International Institute of Information Technology, Bangalore and Agency for Human Resources Development and Research on Communications and Informatics of Ministry of Communications and Informatics of Indonesia	इंडोनेशिया के संचार और सूचना विज्ञान मंत्रालय के संचार एवं सूचना विज्ञान पर मानव संसाधन विकास और अनुसंधान के लिए अंतरराष्ट्रीय सूचना प्रौद्योगिकी संस्थान, बंगलौर और एजेंसी के बीच समझौता ज्ञापन	सूचना प्रौद्योगिकी के अंतर्राष्ट्रीय संस्थान, बैंगलोर और इंडोनेशिया के संचार और सूचना मंत्रालय के संचार और सूचना विज्ञान पर मानव संसाधन विकास और अनुसंधान एजेंसी के बीच समझौता ज्ञापन	0.9334629899753888
Director IIIT Bangalore and Head, Agency for Human Resources Development and Research on Communications and Informatics	निदेशक ईइत बंगलौर और प्रमुख, संचार और सूचना विज्ञान पर मानव संसाधन विकास और अनुसंधान के लिए एजेंसी	निदेशक आईआईआईटी बैंगलोर और संचार और सूचना विज्ञान पर मानव संसाधन विकास और अनुसंधान एजेंसी, प्रमुख	0.7833494518006403
Scholarship cooperation programme to facilitate study and research at IIIT Bangalore	ईइत बंगलौर में अध्ययन और अनुसंधान की सुविधा के लिए छात्रवृत्ति सहयोग कार्यक्रम	आईआईआईटी बैंगलोर में अध्ययन और अनुसंधान की सुविधा के लिए छात्रवृत्ति सहयोग कार्यक्रम	0.8461538461538463
MOU between Himalaya Drug Company and PT Kalbe Farma	हिमालया ड्रग कंपनी और पी. टी. कल्बे फार्मा के बीच समझौता ज्ञापन	हिमालय ड्रग कंपनी और पीटी कलाबे फार्मा के बीच समझौता ज्ञापन	0.6963106238227914
To work towards establishing joint venture company in marketing, establish research center and local manufacturing	विपणन, अनुसंधान केंद्र और स्थानीय विनिर्माण में संयुक्त उद्यम कंपनी की स्थापना के लिए कार्य करना	विपणन में संयुक्त उद्यम कंपनी की स्थापना की दिशा में काम करने के लिए, अनुसंधान केंद्र स्थापित करना और स्थानीय विनिर्माण	0.75
Tata from India and PT Pindad in Indonesia to collaborate for supply of TATA trucks	टाटा भारत से टाटा और इंडोनेशिया में टाटा ट्रकों की आपूर्ति के लिए सहयोग करने के लिए टाटा पिन्दाद	इंडोनेशिया में टाटा ट्रक की आपूर्ति में सहयोग करने के लिए टाटा और पीटी पिनदाद इंडोनेशिया	0.7567874686642695
Letter of intent signed earlier in April 2018 for twinning of Bali and Uttarakhand – under sister province arrangement	भगिनी प्रांत व्यवस्था के अंतर्गत बाली और उत्तराखंड के ट्वीनिंग के लिए अप्रैल 2018 में हस्ताक्षरित आशय पत्र	सहयोगी प्रांत व्यवस्था के तहत - बाली और उत्तराखंड को जोड़ने के लिए अप्रैल 2018 में इरादे के पत्र पर हस्ताक्षर किए गए	0.7201931413999583
›   Visit of Prime Minister to Indonesia, Malaysia and Singapore (29 May – 2 June, 2018)	प्रधानमंत्री की इंडोनेशिया, मलेशिया और सिंगापुर यात्रा ( 29 मई - 2 जून, 2018 )	प्रधानमंत्री की इंडोनेशिया, मलेशिया और सिंगापुर की यात्रा (29 मई - 2 जून, 2018)	0.7745966692414834
Visit of Prime Minister to Indonesia, Malaysia and Singapore (29 May – 2 June, 2018)	प्रधानमंत्री की इंडोनेशिया, मलेशिया और सिंगापुर यात्रा ( 29 मई - 2 जून, 2018 )	प्रधानमंत्री की इंडोनेशिया, मलेशिया और सिंगापुर की यात्रा (29 मई - 2 जून, 2018)	0.7745966692414834
During the visit, a ceremonial reception will be accorded to President Moon. He will also hold talks with Prime Minister Shri Narendra Modi. The two leaders will hold discussions on a wide range of bilateral, regional and global issues of shared interest with	इस यात्रा के दौरान राष्ट्रपति चंद्रमा का समारोहपूर्वक स्वागत किया जाएगा। वे प्रधानमंत्री श्री नरेंद्र मोदी से भी बातचीत करेंगे। दोनों नेता द्विपक्षीय, क्षेत्रीय और वैश्विक मुद्दों के साथ साझा हित के व्यापक दायरे पर चर्चा करेंगे।	यात्रा के दौरान राष्ट्रपति मून का औपचारिक स्वागत किया जाएगा। वे प्रधानमंत्री श्री नरेंद्र मोदी के साथ भी बातचीत करेंगे। दोनों नेता, दोनों देशों के बीच विशेष रणनीतिक साझेदारी को और सुदृढ़ करने के उद्देश्य से सांझे हित के द्विपक्षीय, क्षेत्रीय और वैश्विक मुद्दों	0.7592566023652966
We are committed to ensure that the Ministry of External Affairs portal is accessible to all users irrespective of device in use, technology or ability. It has been built, with an aim, to provide maximum accessibility and usability to its visitors. As a	हम यह सुनिश्चित करने के लिए प्रतिबद्ध हैं कि बाह्य कार्य मंत्रालय उपयोग, प्रौद्योगिकी या योग्यता के बिना सभी उपयोगकर्ताओं के लिए सुलभ हो। इसका निर्माण इस उद्देश्य से किया गया है कि इसके दर्शकों को अधिकतम सुगमता और उपयोगिता प्रदान की जाए। के रूप में	हम यह सुनिश्चित करने के लिए प्रतिबद्ध हैं कि विदेश मंत्रालय का पोर्टल सभी प्रयोक्‍ताओं के लिए सुगम्‍य हो, प्रयुक्‍त डिवाइस, प्रौद्योगिकी या सामर्थ्‍य जो भी हो। इसका निर्माण इसके विजिटर्स को अधिकतम अभिगम्‍यता और उपयोगिता प्रदान करने के उद्देश्‍य से किया गया	0.7152371717183531
We also aim to be standards compliant and follow principles of usability and universal design, which should help all visitors of this portal.	हमारा लक्ष्य मानकों का पालन करना और उपयोगिता तथा सार्वभौमिक अभिकल्पन के सिद्धांतों का अनुसरण करना है, जिन्हें इस पोर्टल के सभी अतिथियों की सहायता करनी चाहिए।	हमारा उद्देश्‍य मानकों का अनुपालन करना तथा उपयोगिता एवं सार्वभौमिक डिजाइन के सिद्धांतों का पालन करना भी है, जिससे इस पोर्टल के सभी विजिटर्स को मदद मिलनी चाहिए।	0.7164977208318386
in the portal is also made available through links to external Websites. External Websites are maintained by the respective departments who are responsible for making these sites accessible.	यह पोर्टल बाहरी वेबसाइटों के लिंक के माध्यम से भी उपलब्ध है। बाहरी वेबसाइटों का रखरखाव संबंधित विभागों द्वारा किया जाता है जो इन साइटों को सुगम बनाने के लिए जिम्मेदार हैं।	लेवल ए का भी अनुपालन किया गया है। बाहरी वेबसाइटों के लिंक के माध्‍यम से भी इस पोर्टल में कुछ सूचनाएं उपलब्‍ध कराई गई हैं। बाहरी वेबसाइटों का अनुरक्षण संबंधित विभागों द्वारा किया जाता है, जो इन साइटों को सुगम्‍य बनाने के लिए जिम्‍मेदार हैं।	0.7581753965757455
Visit of External Affairs Minister to Italy, France, Luxembourg, and Belgium (June 17-23, 2018)	विदेश मंत्री की इटली, फ्रांस, लक्समबर्ग और बेल्जियम की यात्रा ( 17 - 23 जून, 2018 )	विदेश मंत्री की इटली, फ्रांस, लक्ज़मबर्ग और बेल्जियम की यात्रा (17-23 जून, 2018)	0.7108186533109108
