ENGLISH	NMT	HINDI	SCORE
Council of Ministers with Chief Minister as head aids and advises Governor in exercise of his functions except in so far as he is by or under the Constitution required to exercise his functions or any of them in his discretion. In respect of Nagaland, Governor has special responsibility under Article 371 A of the Constitution with respect to law and order and even though it is necessary for him to consult Council of Ministers in matters relating to law and order, he can exercise his individual judgement as to the action to be taken.	मुख्य मंत्री के रूप में मंत्रिपरिषद और राज्यपाल को उसके कृत्यों के निर्वहन में सलाह देती है सिवाय उस स्थिति के जब तक वह संविधान के द्वारा या उसके अधीन हो, उसके कृत्यों का निर्वहन कर सकता है या उनमें से किसी को अपने विवेकाधीन कर सकता है। नागालैंड के संबंध में, विधि और व्यवस्था के संबंध में संविधान के अनुच्छेद 371 क के अधीन राज्यपाल की विशेष जिम्मेदारी है और यद्यपि विधि और व्यवस्था से संबंधित मामलों में उसके लिए मंत्रियों की परिषद से परामर्श करना आवश्यक है, तथापि वह कार्रवाई के संबंध में अपने व्यक्तिगत निर्णय का प्रयोग कर सकता है।	राज्‍य की कार्यपालिका में राज्‍यपाल और मुख्‍यमंत्री के नेतृत्‍व में मंत्री परिषद् होती है। राज्‍य के राज्‍यपाल की नियुक्ति पांच वर्षों के कार्यकाल के लिए राष्‍ट्रपति द्वारा की जाती है, और जब तक राष्‍ट्रपति चाहता है वह अपने पद पर रहता है। केवल भारत के नाग‍रिक, जिनकी आयु 35 वर्ष हो, इस पद पर नियुक्ति के पात्र होते हैं। राज्‍य की कार्य पालिका की शक्ति राज्‍यपाल के पास होती है।	0.5207882417157114
Similarly, in respect of Arunachal Pradesh, Governor has special responsibility under Article 371H of the Constitution with respect to law and order and in discharge of his functions in relation thereto. Governor shall, after consulting Council of Ministers, exercise his individual judgement as to the action to be taken. These are, however, temporary provisions if President, on receipt of a report from Governor or otherwise is satisfied that it is no longer necessary for Governor to have special responsibility with respect to law and order, he may so direct by an order.	इसी प्रकार, अरुणाचल प्रदेश के संबंध में राज्यपाल की विधि और व्यवस्था के संबंध में संविधान के अनुच्छेद 371 एच के अधीन और उसके संबंध में अपने कृत्यों का निर्वहन करने की विशेष जिम्मेदारी है। राज्यपाल मंत्रिपरिषद से परामर्श करने के बाद, कार्रवाई के बारे में अपने व्यक्तिगत निर्णय का प्रयोग करेगा। परंतु ये अस्थायी उपबंध हैं यदि राष्ट्रपति गवर्नर से रिपोर्ट प्राप्त होने पर या अन्यथा इस बात से संतुष्ट हो जाता है कि राज्यपाल के लिए विधि और व्यवस्था के संबंध में विशेष जिम्मेदारी उठाने की अब आवश्यकता नहीं है तो वह आदेश द्वारा निर्देश दे सकता है।	राज्‍य की कार्यपालिका में राज्‍यपाल और मुख्‍यमंत्री के नेतृत्‍व में मंत्री परिषद् होती है। राज्‍य के राज्‍यपाल की नियुक्ति पांच वर्षों के कार्यकाल के लिए राष्‍ट्रपति द्वारा की जाती है, और जब तक राष्‍ट्रपति चाहता है वह अपने पद पर रहता है। केवल भारत के नाग‍रिक, जिनकी आयु 35 वर्ष हो, इस पद पर नियुक्ति के पात्र होते हैं। राज्‍य की कार्य पालिका की शक्ति राज्‍यपाल के पास होती है।	0.5303363345874664
Likewise, in the Sixth Schedule which applies to tribal areas of Assam, Meghalaya, Tripura and Mizoram as specified in para 20 of that Schedule, discretionary powers are given to Governor in matters relating to sharing of royalties between district council and state government. Sixth Schedule vests additional discretionary powers in Governors of Mizoram and Tripura in almost all their functions (except approving regulations for levy of taxes and money lending by non-tribal by district councils) since December 1998. In Sikkim, Governor has been given special responsibility for peace and social and economic advancement of different sections of population.	इसी प्रकार, असम, मेघालय, त्रिपुरा और मिजोरम के जनजातीय क्षेत्रों पर लागू छठी अनुसूची के अनुच्छेद 20 में उल्लिखित छठी अनुसूची में राज्यपाल को जिला परिषद और राज्य सरकार के बीच रायल्टी के बंटवारे से संबंधित मामलों में विवेकाधिकार दिए गए हैं। छठी अनुसूची में मिजोरम और त्रिपुरा के राज्यपालों को अपने लगभग सभी कार्यों में अतिरिक्त विवेकाधिकार दिया गया है ( जिला परिषदों द्वारा गैर जनजातीय लोगों द्वारा कर और धन उधार लेने के लिए विनियमों को अनुमोदित करने को छोड़कर ) दिसंबर 1998 से सिक्किम में राज्यपाल को जनसंख्या के विभिन्न वर्गों के लोगों की शांति और सामाजिक तथा आर्थिक उन्नति की विशेष जिम्मेदारी दी गई है।	राज्‍य के विधान परिषद (विधान परिषद) में राज्‍य के विधान सभा में सदस्‍यों की कुल संख्‍या की एक तिहाई और किसी भी कारणों से 40 सदस्‍य से कम सदस्‍य नहीं होते हैं (जम्‍मू और कश्‍मीर के विधान परिषद में जम्‍मू और कश्‍मीर के संविधान के अनुच्‍छेद 50 द्वारा 36 सदस्‍यों की व्‍यवस्‍था की गई है)। परिषद के लगभग एक तिहाई सदस्‍य विधान सभा के सदस्‍यों द्वारा ऐसे व्‍यक्तियों में से चुने जाते हैं जो इसके सदस्‍य नहीं है, िएक तिहाई निर्वाचिका द्वारा, जिसमें नगरपालिकाओं के सदस्‍य, जिला बोर्डों और राज्‍य में अन्‍य प्राधिकरणों के सदस्‍यों द्वारा चुने जाते है, एक बारह का चुनाव निर्वाचिका द्वारा ऐसे व्‍यक्तियों में से चुने जाते हैं जिन्‍होंने कम से कम तीन वर्षों तक राज्‍य के भीतर शैक्षिक संस्‍थाओं में अध्‍यपन में लगा रहा हो जो माध्‍यमिक विद्यालयों की कक्षों के नीचे न हो और अन्‍य एक बारह का चुनाव सी पंजीकृत स्‍नातकों द्वारा किया जाता है जो तीन वर्ष से अधिक समय पहले पढ़ाई समाप्‍त कर लिए है। शेष सदस्‍य राज्‍यपाल द्वारा साहित्‍य, विज्ञान, कला, सहयोग आन्‍दोलन और सामाजिक सेवा में उत्‍कृष्‍ट कार्य करने वाले व्‍यक्तियों में से नियुक्‍त किए जाते है। विधान परिषदों को भंग नहीं किया जा सकता परन्‍तु उनके एक तिहाई सदस्‍य प्रत्‍येक दूसरे वर्ष में सेवा निवृत्‍त होते हैं।	0.5410868818740614
The Chief Minister is appointed by the Governor who also appoints other ministers on the advice of the Chief Minister. The Council of Ministers is collectively responsible to legislative assembly of the State.	मुख्यमंत्री की नियुक्ति राज्यपाल करता है जो अन्य मंत्रियों की नियुक्ति भी मुख्यमंत्री की सलाह पर करता है। मंत्रिपरिषद सामूहिक रूप से राज्य की विधान सभा के प्रति उत्तरदायी है।	मुख्‍यमंत्री की नियुक्ति राज्‍यपाल द्वारा की जाती है और वह मुख्‍यमंत्री की मंत्रणा से अन्‍य मंत्रियों की भी नियुक्ति करता है। मंत्री परिषद संयुक्‍त रूप से राज्‍य के विधान सभा के प्रति उत्‍तरदायी होती है।	0.6930735005704535
For every state, there is a legislature, which consists of Governor and one House or, two Houses as the case may be. In Bihar, Jammu and Kashmir, Karnataka, Maharashtra and Uttar Pradesh, there are two Houses known as legislative council and legislative assembly. In the remaining states, there is only one House known as legislative assembly. Parliament may, by law, provide for abolition of an existing legislative council or for creation of one where it does not exist, if proposal is supported by a resolution of the legislative assembly concerned.	प्रत्येक राज्य के लिए एक विधान मंडल है, जिसमें राज्यपाल और एक सदन या दो सदन हों, जैसी भी स्थिति हो। बिहार, जम्मू और कश्मीर, कर्नाटक, महाराष्ट्र और उत्तर प्रदेश में दो सदन हैं जिन्हें विधान परिषद और विधान सभा के नाम से जाना जाता है। शेष राज्यों में केवल एक सदन है जिसे विधान सभा कहते हैं। संसद विधि द्वारा, विद्यमान विधान परिषद को समाप्त करने या जहां वह विद्यमान नहीं है उसके सृजन के लिए उपबंध कर सकती है, यदि प्रस्ताव संबंधित विधान सभा के संकल्प द्वारा समर्थित है।	राज्‍य विधान मंडल को संविधान की सातवीं अनुसूची 2 में बताए गए विषयों पर और उसके साथ अनुसूवी 3 में बताए गए विषय में सूचीबद्ध अधिकारों पर विशिष्‍ट अधिकार हैं जिनमें राज्‍य सरकार द्वारा किए जाने वाले सभी व्‍ययों, कर निर्धारण और उधार लेने के प्राधिकार शामिल हैं। राज्‍य विधान सभा को अकेले ही यह अधिकार है कि मौद्रिक विधेयक का उदभव करे। विधान सभा से मौद्रिक विधेयक प्राप्‍त होने के 14 दिनों के अंदर अनिवार्य पाए जाने पर विधान परिषद केवल इसमें किए जाने वाले परिवर्तनों की सिफारिश कर सकती है। विधान सभा इन सिफारिशों को स्‍वीकार या अस्‍वीकार कर सकती है।	0.47374326807739947
Legislative Council (Vidhan Parishad) of a state comprises not more than one-third of total number of members in legislative assembly of the state and in no case less than 40 members (Legislative Council of Jammu and Kashmir has 36 members vide Section 50 of the Constitution of Jammu and Kashmir). About one-third of members of the council are elected by members of legislative assembly from amongst persons who are not its members, one-third by electorates consisting of members of municipalities, district boards and other local authorities in the state, one-twelfth by electorate consisting of persons who have been, for at least three years, engaged in teaching in educational institutions within the state not lower in standard than secondary school and a further one-twelfth by registered graduates of more than three years standing. Remaining members are nominated by Governor from among those who have distinguished themselves in literature, science, art, cooperative movement and social service. Legislative councils are not subject to dissolution but one-third of their members retire every second year.	किसी राज्य की विधान परिषद ( विधान परिषद ) में राज्य की विधान सभा में सदस्यों की कुल संख्या का एक - तिहाई से अधिक सदस्य नहीं होंगे और किसी भी हालत में कम से कम 40 सदस्य ( जम्मू और कश्मीर की विधान परिषद के 36 सदस्य हैं, जो जम्मू और कश्मीर के संविधान की धारा 50 के अनुसार हैं )। परिषद के लगभग एक - तिहाई सदस्य विधान सभा के सदस्यों में से ऐसे व्यक्तियों में से चुने जाते हैं जो उसके सदस्य नहीं हैं, एक - तिहाई मतदाताओं द्वारा निर्वाचित किए जाते हैं, जिनमें नगर पालिकाओं, जिला बोर्डों और अन्य स्थानीय प्राधिकारियों के सदस्य होते हैं, 12 निर्वाचकों द्वारा ऐसे सदस्य होते हैं जो कम से कम तीन वर्ष के लिए राज्य के भीतर शैक्षिक संस्थानों में अध्यापन कार्य करते हैं, जो द्वितीयक विद्यालय से कम नहीं होते और तीन वर्ष से अधिक स्थायी स्नातकों द्वारा एक - बारहवीं कक्षा में नियुक्त होते हैं। शेष सदस्यों का नामांकन राज्यपाल द्वारा उन लोगों में से किया जाता है जिन्होंने साहित्य, विज्ञान, कला, सहकारी आंदोलन और सामाजिक सेवा में अपना विशिष्ट स्थान बनाया है। विधान परिषदों का विघटन नहीं होता परंतु उनके एक - तिहाई सदस्य हर दूसरे वर्ष सेवानिवृत्त होते हैं।	राज्‍य के विधान परिषद (विधान परिषद) में राज्‍य के विधान सभा में सदस्‍यों की कुल संख्‍या की एक तिहाई और किसी भी कारणों से 40 सदस्‍य से कम सदस्‍य नहीं होते हैं (जम्‍मू और कश्‍मीर के विधान परिषद में जम्‍मू और कश्‍मीर के संविधान के अनुच्‍छेद 50 द्वारा 36 सदस्‍यों की व्‍यवस्‍था की गई है)। परिषद के लगभग एक तिहाई सदस्‍य विधान सभा के सदस्‍यों द्वारा ऐसे व्‍यक्तियों में से चुने जाते हैं जो इसके सदस्‍य नहीं है, िएक तिहाई निर्वाचिका द्वारा, जिसमें नगरपालिकाओं के सदस्‍य, जिला बोर्डों और राज्‍य में अन्‍य प्राधिकरणों के सदस्‍यों द्वारा चुने जाते है, एक बारह का चुनाव निर्वाचिका द्वारा ऐसे व्‍यक्तियों में से चुने जाते हैं जिन्‍होंने कम से कम तीन वर्षों तक राज्‍य के भीतर शैक्षिक संस्‍थाओं में अध्‍यपन में लगा रहा हो जो माध्‍यमिक विद्यालयों की कक्षों के नीचे न हो और अन्‍य एक बारह का चुनाव सी पंजीकृत स्‍नातकों द्वारा किया जाता है जो तीन वर्ष से अधिक समय पहले पढ़ाई समाप्‍त कर लिए है। शेष सदस्‍य राज्‍यपाल द्वारा साहित्‍य, विज्ञान, कला, सहयोग आन्‍दोलन और सामाजिक सेवा में उत्‍कृष्‍ट कार्य करने वाले व्‍यक्तियों में से नियुक्‍त किए जाते है। विधान परिषदों को भंग नहीं किया जा सकता परन्‍तु उनके एक तिहाई सदस्‍य प्रत्‍येक दूसरे वर्ष में सेवा निवृत्‍त होते हैं।	0.7303690662489558
Legislative Assembly (Vidhan Sabha) of a state consists of not more than 500 and not less than 60 members (Legislative Assembly of Sikkim has 32 members vide Article 371F of the Constitution) chosen by direct election from territorial constituencies in the state. Demarcation of territorial constituencies is to be done in such a manner that the ratio between population of each constituency and number of seats allotted to it, as far as practicable, is the same throughout the state. Term of an assembly is five years unless it is dissolved earlier.	राज्य की विधान सभा ( विधान सभा ) में 500 से अधिक और कम से कम 60 सदस्य हैं ( सिक्किम की विधान सभा में 32 सदस्य हैं, जो संविधान के अनुच्छेद 371f के अनुसार ) राज्य के प्रादेशिक निर्वाचन क्षेत्रों से सीधे निर्वाचन द्वारा चुने जाते हैं। प्रादेशिक निर्वाचन क्षेत्रों का सीमा निर्धारण इस प्रकार किया जाना है कि प्रत्येक निर्वाचन क्षेत्र की जनसंख्या और उसके लिए आवंटित स्थानों की संख्या के बीच अनुपात, जहां तक व्यावहारिक हो, पूरे राज्य में समान है। विधान सभा की अवधि पांच वर्ष है जब तक कि उसे पहले भंग नहीं किया जाता।	राज्‍य का विधान सभा (विधान सभा) में 500 से अनधिक और कम से कम 60 सदस्‍य राज्‍य में क्षेत्रीय चुनाव क्षेत्रों से प्रत्‍यक्ष चुनाव द्वारा चुने जाते हैं ( संविधान के अनुच्‍छेद 371 एक द्वारा सिक्किम के विधान सभा में 32 सदस्‍यों की व्‍यवस्‍था की गई है। क्षेत्रीय चुनाव का सीमांकन ऐसा‍ किया जाना है कि प्रत्‍येक चुनाव क्षेत्र की जनसंख्‍या और इसको आबंटित सीटों की संख्‍या के बीच अनुपात जहां तक व्‍यावहारिक हो पूरे राज्‍य में एक समान हो। संविधान सभा का कार्यकाल पांच वर्ष का होता है जब तक कि इसे पहले भंग न किया जाए।	0.6405126152203486
State legislature has exclusive powers over subjects enumerated in List II of the Seventh Schedule of the Constitution and concurrent powers over those enumerated in List III. Financial powers of legislature include authorisation of all expenditure, taxation and borrowing by the state government. Legislative assembly alone has power to originate money bills. Legislative council can make only recommendations in respect of changes it considers necessary within a period of fourteen days of the receipt of money bills from Assembly. Assembly can accept or reject these recommendations.	राज्य विधानमंडल को संविधान की सातवीं अनुसूची की सूची द्वितीय में उल्लिखित विषयों पर अनन्य शक्तियां हैं और सूची iii में उल्लिखित उन विषयों पर समवर्ती शक्तियां हैं। विधानमंडल की वित्तीय शक्तियों में राज्य सरकार द्वारा सभी व्यय, कराधान और उधार का प्राधिकार शामिल है। केवल विधान सभा ही धन विधेयकों के सृजन की शक्ति रखती है। विधान परिषद केवल उन परिवर्तनों के संबंध में सिफारिश कर सकती है जो संविधान सभा से धन विधेयक प्राप्त होने के चौदह दिनों के भीतर आवश्यक समझे। विधान सभा इन सिफारिशों को स्वीकार या अस्वीकार कर सकती है।	राज्‍य विधान मंडल को संविधान की सातवीं अनुसूची 2 में बताए गए विषयों पर और उसके साथ अनुसूवी 3 में बताए गए विषय में सूचीबद्ध अधिकारों पर विशिष्‍ट अधिकार हैं जिनमें राज्‍य सरकार द्वारा किए जाने वाले सभी व्‍ययों, कर निर्धारण और उधार लेने के प्राधिकार शामिल हैं। राज्‍य विधान सभा को अकेले ही यह अधिकार है कि मौद्रिक विधेयक का उदभव करे। विधान सभा से मौद्रिक विधेयक प्राप्‍त होने के 14 दिनों के अंदर अनिवार्य पाए जाने पर विधान परिषद केवल इसमें किए जाने वाले परिवर्तनों की सिफारिश कर सकती है। विधान सभा इन सिफारिशों को स्‍वीकार या अस्‍वीकार कर सकती है।	0.6348583518616827
The Governor of a state may reserve any Bill for the consideration of the President. Bills relating to subjects like compulsory acquisition of property, measures affecting powers and position of High Courts and imposition of taxes on storage, distribution and sale of water or electricity in Inter-state River or river valley development projects should necessarily be so reserved. No Bills seeking to impose restrictions on inter-state trade can be introduced in a state legislature without previous sanction of the President.	किसी राज्य के राज्यपाल राष्ट्रपति के विचार के लिए किसी विधेयक को आरक्षित कर सकता है। संपत्ति के अनिवार्य अधिग्रहण, उच्च न्यायालयों की शक्ति और स्थिति को प्रभावित करने वाले उपायों तथा अंतर्राज्यीय नदी या नदी घाटी विकास परियोजनाओं में जल या बिजली के भंडारण, वितरण और बिक्री पर कर लगाने जैसे विषयों से संबंधित विधेयकों को अनिवार्य रूप से आरक्षित किया जाना चाहिए। अंतर्राज्यीय व्यापार पर प्रतिबंध लगाने वाले विधेयक राज्य विधानमंडल में राष्ट्रपति की पूर्व मंजूरी के बिना पेश नहीं किए जा सकते।	एक राज्‍य के राज्‍यपाल को अधिकार है कि वह राष्‍ट्रपति के पास विचाराधीन किसी विधेयक को आरक्षित करे। सम्‍पत्ति के अनिवार्य अधिग्रहण, उच्‍च न्‍यायालय की स्थिति और अधिकारों को प्रभावित करने वाले उपाय और अंतर राज्‍यीय नदी या नदी घाटी विकास परियोजना में बिजली वितरण या पानी के भंडारण, वितरण और बिक्री पर कर आरोपण जैसे विषयों पर विधेयकों को अनिवार्यत: इस प्रकार आरक्षित किया जाए। राष्‍ट्रपति के पूर्व अनुमोदन के बिना, अंतर राज्‍यीय व्‍यापार पर प्रतिबंध लगाने वाले किसी विधयेक को राज्‍य विधान मंडल में प्रस्‍तुत नहीं किया जा सकता है।	0.7164256248694306
State legislatures, apart from exercising the usual power of financial control, use all normal parliamentary devices like questions, discussions, debates, adjournments and no-confidence motions and resolutions to keep a watch over day-to-day work of the executive. They also have their committees on estimates and public accounts to ensure that grants sanctioned by legislature are properly utilised.	राज्य विधानमंडल वित्तीय नियंत्रण की सामान्य शक्ति का प्रयोग करने के अलावा, कार्यपालिका के दैनिक कार्य पर निगरानी रखने के लिए प्रश्नों, चर्चाओं, वाद विवादों, स्थगनों और अविश्वास प्रस्तावों तथा संकल्पों जैसे सामान्य संसदीय उपायों का प्रयोग करते हैं. उनके पास यह सुनिश्चित करने के लिए कि विधानमंडल द्वारा स्वीकृत अनुदानों का उचित उपयोग किया जाए, प्राक्कलन और लोक लेखा पर भी अपनी समितियां हैं.	राज्‍य विधायिका वित्तीय नियंत्रण के सामान्‍य अधिकार के उपयोग के अलावा सभी सामान्‍य संसदीय युक्तियों का उपयोग करता है, कार्यपालिका के दैनिक कार्यों पर नजर रखने के लिए जैसे प्रश्‍न, चर्चा, वाद-विवाद, स्‍थगित करना और अविश्‍वास प्रस्‍ताव लाना एवं प्रस्‍ताव पारित करने का उपयोग करता है। उनकी आकलन और सार्वजनिक लेखा पर समितियां भी हैं, जो सुनिश्वित करती हैं कि विधायिका द्वारा स्‍वीकृत अनुदानों का उपयोग उचित रूप से किया जा रहा है।	0.5393598899705936
Profile - Local Government - Know India: National Portal of India	प्रोफाइल - स्थानीय सरकार - भारत जान: भारतीय राष्ट्रीय पोर्टल	संक्षिप्त विवरण - स्‍थानीय सरकार - भारत के बारे में जानें: भारत का राष्ट्रीय पोर्टल	0.5960395606792697
Municipal bodies have a long history in India. The first such Municipal Corporation was set-up in the former Presidency Town of Madras in 1688; and was followed by similar corporations in the then Bombay and Calcutta in 1726. The Constitution of India has made detailed provisions for ensuring protection of democracy in Parliament and in the state legislatures. However, Constitution did not make the local self-government in urban areas a clear-cut constitutional obligation. While the Directive Principles of State Policy refer to village Panchayats, there is no specific reference to Municipalities except the implicitly in Entry 5 of the State List, which places the subject of local self-governments as a responsibility of the states.	नगर पालिकाओं का भारत में लंबा इतिहास है। इस प्रकार की पहली नगर पालिका की स्थापना 1688 में मद्रास के पूर्व प्रेसीडेंसी नगर में हुई और उसके बाद 1726 में तत्कालीन बंबई और कलकत्ता में इसी प्रकार के निगम बने। भारत के संविधान ने संसद और राज्य विधानमंडलों में लोकतंत्र की सुरक्षा सुनिश्चित करने के लिए विस्तृत उपबंध किए हैं। किंतु संविधान ने शहरी क्षेत्रों में स्थानीय स्वशासन को स्पष्ट संवैधानिक दायित्व नहीं बनाया। जहां राज्य नीति के निदेशक तत्वों का संबंध ग्राम पंचायतों से है, वहां राज्यों की सूची की प्रविष्टि 5 के सिवाय नगरपालिकाओं के लिए कोई विशिष्ट संदर्भ नहीं है, जो स्थानीय स्वशासनियों के विषय को राज्यों की जिम्मेदारी के रूप में रखता है।	नगर निकायों का भारत में लम्‍बा इतिहास है। ऐसे प्रथम नगर निगम की स्‍थापना 1688 में भूतपूर्व मद्रास प्रेसीडेंसी नगर में की गई थी। और तब इसी प्रकार के निगमों द्वारा तब बाम्‍बे और कलकता में 1726 में अपनाया गया। भारत के संविधान में संसद और राज्‍य विधायिकों में प्रजातंत्र की सुरक्षा सुनिश्चित करने के लिए विस्‍तृत व्‍यापक प्रावधान किया गया है। तथापि, संविधान द्वारा शहरी क्षेत्र में स्‍वशासन की स्‍पष्‍ट सांवधैनिक बाध्‍यता नहीं की गई है। जबकि राज्‍य की नीतियों के नीति निर्देशक तत्‍व का आशय ग्राम पंचायतों के संदर्भ में है, राज्‍य सूची की 5 प्रविष्टि में उस्‍पष्‍टता को छोड़कर नगर‍पालिकाओं के लिए विशिष्‍ट संदर्भ नहीं है जो स्‍थानीय स्‍वशासन के विषय को राज्‍यों की जिम्‍मेदारी निर्दिष्‍ट करता है।	0.7943016992531955
In order to provide for a common framework for urban local bodies and help to strengthen the functioning of the bodies as effective democratic units of self-government, Parliament enacted the Constitution (74th Amendment) Act, 1992 relating to municipalities in 1992. The Act received the assent of the President on 20 April 1993. The Government of India notified 1 June 1993 as the date from which the said Act came into force. A new part IX-A relating to the Municipalities has been incorporated in the Constitution to provide for among other things, constitution of three types of Municipalities, i.e., Nagar Panchayats for areas in transition from a rural area to urban area, Municipal Councils for smaller urban areas and Municipal Corporation for large urban areas, fixed duration of municipalities, appointment of state election commission, appointment of state finance commission and constitution of metropolitan and district planning committees. State/UTs have set-up their election Commissions. Elections to municipal bodies have been completed in all States/UTs except Jharkhand and Puducherry.	शहरी स्थानीय निकायों के लिए एक समान ढांचा मुहैया कराने और स्वायत्त शासन की कारगर लोकतांत्रिक इकाई के रूप में निकायों के कार्यकरण को मजबूत बनाने में सहायता देने के लिए संसद ने 1992 में नगरपालिकाओं से संबंधित संविधान ( 74वां संशोधन ) अधिनियम, 1991 पारित किया। इस अधिनियम को 20 अप्रैल, 1993 को राष्ट्रपति की अनुमति प्राप्त हुई। भारत सरकार ने 1 जून, 1993 को, जिस तारीख से कथित अधिनियम लागू हुआ, अधिसूचित किया. संविधान में अन्य बातों के अलावा, तीन प्रकार की नगर पालिकाओं का गठन, ग्रामीण क्षेत्र से शहरी क्षेत्र तक संक्रमण वाले क्षेत्रों के लिए नगर पंचायत, छोटे शहरी क्षेत्रों और बड़े शहरी क्षेत्रों में नगर परिषदों के लिए, नगरपालिकाओं की नियत अवधि, राज्य निर्वाचन आयोग की नियुक्ति, राज्य वित्त आयोग की नियुक्ति और महानगरों और जिला योजना समितियों के गठन की व्यवस्था करने के लिए एक नए भाग 9 - क का गठन किया गया है। राज्यों / केंद्रशासित प्रदेशों ने अपने निर्वाचन आयोगों की स्थापना की है। झारखंड और पुडुचेरी को छोड़कर सभी राज्यों / केंद्रशासित प्रदेशों में नगर निकायों के चुनाव पूरे हो चुके हैं।	शहरी स्‍थानीय निकायों के लिए समान ढांचा प्रदान करने के लिए और स्‍वशासन के प्रभावशील प्रजातांत्रिक यूनिटों के रूप में निकायों के कार्यों को सुदृढ़ बनाने में सहायता देने के लिए संसद में 1992 में नगरपालिकाओं के संबंध में संविधान (74वां संशोधन) अधिनियम, 1992 अधिनियमित किया है। अधिनियम पर राष्‍ट्रपति की सहमति 20 अप्रैल 1993 को प्राप्‍त हुई। भारत सरकार ने 1 जून, 1993 जिस तारीख से उक्‍त अधिनियम लागू हुआ, को अधिसूचित किया। नगरपालिका संबंधी नया भाग IX - क को अन्‍य चीजों के अतिरिक्‍त तीन प्रकार की नगर पालिकाओं को व्‍यवस्‍था करने के लिए संविधान में शामिल किया गया है, अर्थात् ग्रामीण क्षेत्र से शहरी क्षेत्र में मार्गस्‍थ के लिए नगर पंचायतें, छोटे आकार के शहरी क्षेत्रों के लिए नगरपालिका परिषद और बड़े शहरी क्षेत्रों के लिए नगरपालिकाएं, नगरपलिकाओं की नियत अवधि, राज्‍य निर्वाचन आयोग की नियुक्ति, राज्‍य वित्‍त आयोग की नियुक्ति और मेट्रोपोलिटन एवं जिला योजना समितियों का गठन/राज्‍य/संघ राज्‍य क्षेत्रों ने अपना निर्वाचन आयोग गठित किया है। नगर निकायों का चुनाव झारखंड और पांडिचेरी को छोड़कर सभी राज्‍यों/संघ राज्‍य क्षेत्रों में पूरा किया जा चुका है।	0.8172652798253817
